B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,VV,VH,valid_pixel_count,plot_id,group_key,window_idx,tag,label,area_ha,source_file,anchor_date,date_start,date_end,state
0.062199998646974564,0.09350000321865082,0.09035000205039978,0.1302500069141388,0.24009999632835388,0.26260000467300415,0.27059999108314514,0.2738499939441681,0.20270000398159027,0.15620000660419464,0.04816699028015136,0.013373843394219874,56,neg_0229,neg__35.kml,17,2024_12_12,0,0.4344,35.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.0851999968290329,0.11720000207424164,0.13359999656677246,0.14509999752044678,0.17810000479221344,0.19249999523162842,0.20389999449253082,0.20190000534057617,0.24549999833106995,0.22370000183582306,0.04056297987699508,0.00621020561084151,34,neg_0230,neg__36.kml,17,2024_12_12,0,0.1704,36.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.08720000088214874,0.11680000275373459,0.12919999659061432,0.14890000224113464,0.17319999635219574,0.18690000474452972,0.20100000500679016,0.1973000019788742,0.24860000610351562,0.23360000550746918,0.04720678925514221,0.003875900292769076,65,neg_0231,neg__37.kml,17,2024_12_12,0,0.4233,37.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.03959999978542328,0.06210000067949295,0.04500000178813934,0.09939999878406525,0.2644999921321869,0.30799999833106995,0.3352000117301941,0.3190000057220459,0.16179999709129333,0.10080000013113022,0.07113679498434068,0.01740270480513573,26,neg_0232,neg__38.kml,17,2024_12_12,0,0.3433,38.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.06860000005490831,0.09737500082701445,0.10019999742507935,0.1301666647195816,0.1912743885235246,0.21230000257492065,0.22622625918599026,0.21957904907318912,0.22420881241699636,0.18600000441074369,0.03162183240056038,0.005067219864577054,135,neg_0233,neg__39.kml,17,2024_12_12,0,0.9209,39.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.0575999990105629,0.0828000009059906,0.08269999921321869,0.11999999731779099,0.16030000150203705,0.17710000276565552,0.19449999928474426,0.18330000340938568,0.17720000445842743,0.15410000085830688,0.1239896640181541,0.006365355104207993,39,neg_0234,neg__4.kml,17,2024_12_12,0,0.1986,4.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.04500000178813934,0.06769999861717224,0.05620000138878822,0.09640000015497208,0.2151000052690506,0.24824999272823334,0.2703000009059906,0.2556000053882599,0.17389999330043793,0.1200999990105629,0.061422221362590776,0.012932522222399719,58,neg_0235,neg__40.kml,17,2024_12_12,0,0.3924,40.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.07320000231266022,0.09790000319480896,0.11320000141859055,0.12849999964237213,0.1574999988079071,0.1704999953508377,0.18535000085830688,0.18240000307559967,0.19939999282360077,0.18119999766349792,0.06296664476394653,0.007054624147713181,32,neg_0236,neg__5.kml,17,2024_12_12,0,0.1497,5.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.08784999698400497,0.11704999953508377,0.14259999990463257,0.1606999933719635,0.18275000154972076,0.196150004863739,0.20829999446868896,0.2050500065088272,0.24824999272823334,0.23090000450611115,0.040411464869976044,0.004645859356969595,48,neg_0237,neg__6.kml,17,2024_12_12,0,0.2859,6.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
0.05530000105500221,0.08420000225305557,0.07259999960660934,0.12160000205039978,0.2248000055551529,0.26260000467300415,0.2770000100135803,0.2630999982357025,0.1932000070810318,0.1404000073671341,0.06363311409950255,0.02676674723625183,36,neg_0238,neg__7.kml,17,2024_12_12,0,0.2461,7.kml,2024-09-01,2024-04-01,2025-02-01,Uttar Pradesh
